event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),quantity_lift,quantity_lift_pct,revenue_before_promo,discounted_price,revenue_after_promo,promo_effectiveness,is_successful_promo
73f158,STHYD-2,CAMP_SAN_01,P14,1020,BOGOF,118,459,341,288.98,120360,510.0,234090.0,113730.0,Successful
b8c7c8,STHYD-6,CAMP_SAN_01,P10,50,25% OFF,31,26,-5,-16.13,1550,37.5,975.0,-575.0,Unsuccessful
141aea,STCHE-7,CAMP_SAN_01,P14,1020,BOGOF,111,493,382,344.14,113220,510.0,251430.0,138210.0,Successful
42ba27,STBLR-2,CAMP_DIW_01,P05,55,25% OFF,115,101,-14,-12.17,6325,41.25,4166.25,-2158.75,Unsuccessful
870b25,STMYS-0,CAMP_SAN_01,P04,370,BOGOF,418,1116,698,166.99,154660,185.0,206460.0,51800.0,Successful
e3929b,STMYS-0,CAMP_DIW_01,P12,62,50% OFF,98,128,30,30.61,6076,31.0,3968.0,-2108.0,Unsuccessful
6562df,STCBE-1,CAMP_SAN_01,P14,1020,BOGOF,78,310,232,297.44,79560,510.0,158100.0,78540.0,Successful
fe94ae,STMYS-1,CAMP_SAN_01,P04,370,BOGOF,450,1984,1534,340.89,166500,185.0,367040.0,200540.0,Successful
66b7cc,STCHE-3,CAMP_DIW_01,P13,350,BOGOF,82,328,246,300.0,28700,175.0,57400.0,28700.0,Successful
3d7dc9,STCHE-1,CAMP_DIW_01,P10,65,50% OFF,127,133,6,4.72,8255,32.5,4322.5,-3932.5,Unsuccessful
5.40E+190,STBLR-0,CAMP_DIW_01,P02,860,33% OFF,362,535,173,47.79,311320,576.2,308267.0,-3053.0,Unsuccessful
1d8f76,STMYS-0,CAMP_DIW_01,P01,172,33% OFF,301,433,132,43.85,51772,115.24000000000001,49898.920000000006,-1873.0799999999945,Unsuccessful
4e7ca5,STMYS-1,CAMP_DIW_01,P07,300,BOGOF,54,219,165,305.56,16200,150.0,32850.0,16650.0,Successful
1bb04d,STCBE-3,CAMP_SAN_01,P01,172,33% OFF,240,355,115,47.92,41280,115.24000000000001,40910.200000000004,-369.79999999999563,Unsuccessful
793873,STVSK-2,CAMP_DIW_01,P03,156,25% OFF,248,225,-23,-9.27,38688,117.0,26325.0,-12363.0,Unsuccessful
536fbf,STMLR-2,CAMP_DIW_01,P15,3000,500 Cashback,217,659,442,203.69,651000,2500.0,1647500.0,996500.0,Successful
b68b77,STCBE-0,CAMP_SAN_01,P01,172,33% OFF,244,368,124,50.82,41968,115.24000000000001,42408.32000000001,440.320000000007,Successful
434698,STVSK-0,CAMP_SAN_01,P12,62,50% OFF,39,63,24,61.54,2418,31.0,1953.0,-465.0,Unsuccessful
021d48,STMLR-2,CAMP_SAN_01,P14,1020,BOGOF,61,243,182,298.36,62220,510.0,123930.0,61710.0,Successful
a386d9,STCHE-2,CAMP_SAN_01,P09,90,25% OFF,54,50,-4,-7.41,4860,67.5,3375.0,-1485.0,Unsuccessful
b46d32,STMDU-1,CAMP_SAN_01,P04,370,BOGOF,337,1337,1000,296.74,124690,185.0,247345.0,122655.0,Successful
3af058,STVSK-3,CAMP_DIW_01,P07,300,BOGOF,36,108,72,200.0,10800,150.0,16200.0,5400.0,Successful
0efde2,STCHE-7,CAMP_SAN_01,P03,200,BOGOF,448,1895,1447,322.99,89600,100.0,189500.0,99900.0,Successful
80be79,STBLR-4,CAMP_SAN_01,P08,1190,BOGOF,39,156,117,300.0,46410,595.0,92820.0,46410.0,Successful
879d9a,STBLR-2,CAMP_DIW_01,P15,3000,500 Cashback,318,915,597,187.74,954000,2500.0,2287500.0,1333500.0,Successful
742ad5,STBLR-4,CAMP_DIW_01,P02,860,33% OFF,357,549,192,53.78,307020,576.2,316333.80000000005,9313.800000000047,Successful
b2270b,STHYD-0,CAMP_DIW_01,P07,300,BOGOF,52,173,121,232.69,15600,150.0,25950.0,10350.0,Successful
2e0f86,STMDU-2,CAMP_DIW_01,P12,62,50% OFF,71,80,9,12.68,4402,31.0,2480.0,-1922.0,Unsuccessful
d85264,STMLR-1,CAMP_SAN_01,P07,300,BOGOF,30,120,90,300.0,9000,150.0,18000.0,9000.0,Successful
34e00a,STCBE-1,CAMP_DIW_01,P11,190,50% OFF,61,65,4,6.56,11590,95.0,6175.0,-5415.0,Unsuccessful
e918c8,STBLR-4,CAMP_SAN_01,P09,90,25% OFF,66,56,-10,-15.15,5940,67.5,3780.0,-2160.0,Unsuccessful
05d8e7,STMYS-1,CAMP_SAN_01,P12,62,50% OFF,45,71,26,57.78,2790,31.0,2201.0,-589.0,Unsuccessful
a0da88,STMLR-2,CAMP_DIW_01,P03,156,25% OFF,204,175,-29,-14.22,31824,117.0,20475.0,-11349.0,Unsuccessful
4c7359,STVSK-2,CAMP_SAN_01,P09,90,25% OFF,43,35,-8,-18.6,3870,67.5,2362.5,-1507.5,Unsuccessful
f30579,STBLR-9,CAMP_DIW_01,P02,860,33% OFF,337,488,151,44.81,289820,576.2,281185.60000000003,-8634.399999999965,Unsuccessful
bed4b4,STMLR-1,CAMP_SAN_01,P10,50,25% OFF,13,10,-3,-23.08,650,37.5,375.0,-275.0,Unsuccessful
c8035e,STCHE-3,CAMP_SAN_01,P13,350,BOGOF,122,529,407,333.61,42700,175.0,92575.0,49875.0,Successful
8819fd,STBLR-2,CAMP_DIW_01,P04,290,25% OFF,350,304,-46,-13.14,101500,217.5,66120.0,-35380.0,Unsuccessful
6639a5,STMDU-0,CAMP_SAN_01,P07,300,BOGOF,31,130,99,319.35,9300,150.0,19500.0,10200.0,Successful
dc23bb,STVSK-0,CAMP_DIW_01,P08,1190,BOGOF,42,145,103,245.24,49980,595.0,86275.0,36295.0,Successful
df4373,STMDU-2,CAMP_SAN_01,P07,300,BOGOF,33,128,95,287.88,9900,150.0,19200.0,9300.0,Successful
7c09bf,STVSK-4,CAMP_SAN_01,P10,50,25% OFF,21,15,-6,-28.57,1050,37.5,562.5,-487.5,Unsuccessful
8f512d,STCBE-3,CAMP_SAN_01,P04,370,BOGOF,364,1434,1070,293.96,134680,185.0,265290.0,130610.0,Successful
eb5927,STMDU-1,CAMP_SAN_01,P06,415,25% OFF,21,17,-4,-19.05,8715,311.25,5291.25,-3423.75,Unsuccessful
87bb82,STCBE-0,CAMP_SAN_01,P15,3000,500 Cashback,126,275,149,118.25,378000,2500.0,687500.0,309500.0,Successful
26e506,STCHE-0,CAMP_SAN_01,P09,90,25% OFF,72,59,-13,-18.06,6480,67.5,3982.5,-2497.5,Unsuccessful
fe4a15,STCBE-4,CAMP_SAN_01,P01,172,33% OFF,205,284,79,38.54,35260,115.24000000000001,32728.160000000003,-2531.8399999999965,Unsuccessful
30c488,STTRV-0,CAMP_SAN_01,P01,172,33% OFF,132,187,55,41.67,22704,115.24000000000001,21549.88,-1154.119999999999,Unsuccessful
7641,STBLR-1,CAMP_SAN_01,P14,1020,BOGOF,97,257,160,164.95,98940,510.0,131070.0,32130.0,Successful
dabee8,STBLR-1,CAMP_SAN_01,P05,55,25% OFF,19,17,-2,-10.53,1045,41.25,701.25,-343.75,Unsuccessful
ba86f4,STVSK-1,CAMP_DIW_01,P13,350,BOGOF,61,204,143,234.43,21350,175.0,35700.0,14350.0,Successful
4236be,STTRV-0,CAMP_SAN_01,P14,1020,BOGOF,70,280,210,300.0,71400,510.0,142800.0,71400.0,Successful
c43947,STHYD-5,CAMP_SAN_01,P06,415,25% OFF,39,35,-4,-10.26,16185,311.25,10893.75,-5291.25,Unsuccessful
a617b5,STHYD-4,CAMP_SAN_01,P14,1020,BOGOF,102,410,308,301.96,104040,510.0,209100.0,105060.0,Successful
d04921,STMLR-1,CAMP_DIW_01,P10,65,50% OFF,50,68,18,36.0,3250,32.5,2210.0,-1040.0,Unsuccessful
e60b61,STMLR-0,CAMP_SAN_01,P06,415,25% OFF,15,12,-3,-20.0,6225,311.25,3735.0,-2490.0,Unsuccessful
c9fa13,STHYD-4,CAMP_SAN_01,P04,370,BOGOF,403,1567,1164,288.83,149110,185.0,289895.0,140785.0,Successful
7bb8ed,STCHE-2,CAMP_SAN_01,P08,1190,BOGOF,45,175,130,288.89,53550,595.0,104125.0,50575.0,Successful
20eb36,STCBE-1,CAMP_DIW_01,P10,65,50% OFF,80,92,12,15.0,5200,32.5,2990.0,-2210.0,Unsuccessful
166ffe,STMYS-1,CAMP_SAN_01,P10,50,25% OFF,28,20,-8,-28.57,1400,37.5,750.0,-650.0,Unsuccessful
985960,STCBE-4,CAMP_SAN_01,P06,415,25% OFF,21,17,-4,-19.05,8715,311.25,5291.25,-3423.75,Unsuccessful
4dcb0e,STBLR-8,CAMP_SAN_01,P03,200,BOGOF,360,1414,1054,292.78,72000,100.0,141400.0,69400.0,Successful
f304a8,STMYS-1,CAMP_DIW_01,P04,290,25% OFF,204,157,-47,-23.04,59160,217.5,34147.5,-25012.5,Unsuccessful
9b5299,STBLR-6,CAMP_DIW_01,P04,290,25% OFF,360,320,-40,-11.11,104400,217.5,69600.0,-34800.0,Unsuccessful
1130ea,STHYD-6,CAMP_DIW_01,P14,1020,BOGOF,45,155,110,244.44,45900,510.0,79050.0,33150.0,Successful
0a2689,STBLR-8,CAMP_SAN_01,P12,62,50% OFF,55,77,22,40.0,3410,31.0,2387.0,-1023.0,Unsuccessful
03b653,STCBE-3,CAMP_DIW_01,P02,860,33% OFF,266,446,180,67.67,228760,576.2,256985.2,28225.20000000001,Successful
46d796,STHYD-6,CAMP_SAN_01,P07,300,BOGOF,51,205,154,301.96,15300,150.0,30750.0,15450.0,Successful
d62a10,STCHE-7,CAMP_DIW_01,P13,350,BOGOF,63,242,179,284.13,22050,175.0,42350.0,20300.0,Successful
380c68,STTRV-1,CAMP_DIW_01,P07,300,BOGOF,29,96,67,231.03,8700,150.0,14400.0,5700.0,Successful
35418e,STTRV-0,CAMP_DIW_01,P14,1020,BOGOF,21,70,49,233.33,21420,510.0,35700.0,14280.0,Successful
5f2bb8,STBLR-8,CAMP_SAN_01,P11,190,50% OFF,45,62,17,37.78,8550,95.0,5890.0,-2660.0,Unsuccessful
9.90E+87,STHYD-6,CAMP_DIW_01,P05,55,25% OFF,117,104,-13,-11.11,6435,41.25,4290.0,-2145.0,Unsuccessful
c25b15,STHYD-6,CAMP_DIW_01,P07,300,BOGOF,63,218,155,246.03,18900,150.0,32700.0,13800.0,Successful
4f560f,STHYD-0,CAMP_SAN_01,P02,860,33% OFF,514,791,277,53.89,442040,576.2,455774.2,13734.200000000012,Successful
0a8543,STHYD-4,CAMP_DIW_01,P01,172,33% OFF,304,465,161,52.96,52288,115.24000000000001,53586.600000000006,1298.6000000000058,Successful
3edc10,STVSK-1,CAMP_DIW_01,P03,156,25% OFF,246,194,-52,-21.14,38376,117.0,22698.0,-15678.0,Unsuccessful
59effd,STBLR-5,CAMP_SAN_01,P14,1020,BOGOF,97,380,283,291.75,98940,510.0,193800.0,94860.0,Successful
3b4a4f,STBLR-0,CAMP_DIW_01,P04,290,25% OFF,337,296,-41,-12.17,97730,217.5,64380.0,-33350.0,Unsuccessful
0ffbbc,STTRV-1,CAMP_SAN_01,P09,90,25% OFF,30,28,-2,-6.67,2700,67.5,1890.0,-810.0,Unsuccessful
08086d,STBLR-7,CAMP_DIW_01,P10,65,50% OFF,120,188,68,56.67,7800,32.5,6110.0,-1690.0,Unsuccessful
c5ba9b,STMYS-0,CAMP_SAN_01,P01,172,33% OFF,279,401,122,43.73,47988,115.24000000000001,46211.240000000005,-1776.7599999999948,Unsuccessful
d953a5,STBLR-1,CAMP_SAN_01,P01,172,33% OFF,297,418,121,40.74,51084,115.24000000000001,48170.32000000001,-2913.679999999993,Unsuccessful
be603f,STHYD-1,CAMP_DIW_01,P09,110,50% OFF,87,92,5,5.75,9570,55.0,5060.0,-4510.0,Unsuccessful
a02f06,STMLR-2,CAMP_SAN_01,P04,370,BOGOF,226,881,655,289.82,83620,185.0,162985.0,79365.0,Successful
955fa6,STHYD-5,CAMP_DIW_01,P12,62,50% OFF,161,209,48,29.81,9982,31.0,6479.0,-3503.0,Unsuccessful
a42141,STMDU-1,CAMP_SAN_01,P15,3000,500 Cashback,85,195,110,129.41,255000,2500.0,487500.0,232500.0,Successful
e716e7,STBLR-7,CAMP_DIW_01,P09,110,50% OFF,78,117,39,50.0,8580,55.0,6435.0,-2145.0,Unsuccessful
4b515c,STVJD-1,CAMP_SAN_01,P02,860,33% OFF,274,394,120,43.8,235640,576.2,227022.80000000002,-8617.199999999983,Unsuccessful
9a1d69,STMDU-3,CAMP_DIW_01,P01,172,33% OFF,292,373,81,27.74,50224,115.24000000000001,42984.520000000004,-7239.479999999996,Unsuccessful
79d01b,STHYD-1,CAMP_DIW_01,P11,190,50% OFF,61,72,11,18.03,11590,95.0,6840.0,-4750.0,Unsuccessful
8b729b,STMDU-2,CAMP_SAN_01,P02,860,33% OFF,319,379,60,18.81,274340,576.2,218379.80000000002,-55960.19999999998,Unsuccessful
136c14,STHYD-1,CAMP_SAN_01,P03,200,BOGOF,328,833,505,153.96,65600,100.0,83300.0,17700.0,Successful
94cacb,STCHE-0,CAMP_SAN_01,P12,62,50% OFF,55,79,24,43.64,3410,31.0,2449.0,-961.0,Unsuccessful
5ce72d,STMLR-2,CAMP_SAN_01,P11,190,50% OFF,24,27,3,12.5,4560,95.0,2565.0,-1995.0,Unsuccessful
c873b4,STVSK-4,CAMP_DIW_01,P02,860,33% OFF,267,389,122,45.69,229620,576.2,224141.80000000002,-5478.1999999999825,Unsuccessful
b9b7dd,STBLR-3,CAMP_DIW_01,P12,62,50% OFF,126,157,31,24.6,7812,31.0,4867.0,-2945.0,Unsuccessful
fb2c04,STVSK-0,CAMP_SAN_01,P08,1190,BOGOF,28,108,80,285.71,33320,595.0,64260.0,30940.0,Successful
04f19c,STMYS-0,CAMP_DIW_01,P08,1190,BOGOF,50,146,96,192.0,59500,595.0,86870.0,27370.0,Successful
3bcf8b,STCHE-6,CAMP_SAN_01,P14,1020,BOGOF,138,547,409,296.38,140760,510.0,278970.0,138210.0,Successful
b78a4f,STCBE-3,CAMP_SAN_01,P13,350,BOGOF,99,383,284,286.87,34650,175.0,67025.0,32375.0,Successful
1b1cf1,STBLR-8,CAMP_DIW_01,P09,110,50% OFF,61,77,16,26.23,6710,55.0,4235.0,-2475.0,Unsuccessful
dc07e1,STMYS-2,CAMP_SAN_01,P06,415,25% OFF,31,26,-5,-16.13,12865,311.25,8092.5,-4772.5,Unsuccessful
b92097,STCBE-4,CAMP_DIW_01,P03,156,25% OFF,257,221,-36,-14.01,40092,117.0,25857.0,-14235.0,Unsuccessful
ffb109,STVSK-2,CAMP_DIW_01,P15,3000,500 Cashback,204,589,385,188.73,612000,2500.0,1472500.0,860500.0,Successful
11578,STHYD-3,CAMP_SAN_01,P14,1020,BOGOF,87,236,149,171.26,88740,510.0,120360.0,31620.0,Successful
a0017b,STCBE-4,CAMP_SAN_01,P05,55,25% OFF,16,12,-4,-25.0,880,41.25,495.0,-385.0,Unsuccessful
ac0db6,STBLR-8,CAMP_SAN_01,P06,415,25% OFF,22,16,-6,-27.27,9130,311.25,4980.0,-4150.0,Unsuccessful
1e8961,STBLR-3,CAMP_SAN_01,P12,62,50% OFF,61,84,23,37.7,3782,31.0,2604.0,-1178.0,Unsuccessful
f957f1,STMDU-1,CAMP_SAN_01,P10,50,25% OFF,22,18,-4,-18.18,1100,37.5,675.0,-425.0,Unsuccessful
a9ae21,STCBE-0,CAMP_DIW_01,P12,62,50% OFF,80,119,39,48.75,4960,31.0,3689.0,-1271.0,Unsuccessful
e5d28d,STVSK-0,CAMP_SAN_01,P13,350,BOGOF,73,282,209,286.3,25550,175.0,49350.0,23800.0,Successful
4d22d1,STBLR-9,CAMP_SAN_01,P12,62,50% OFF,52,73,21,40.38,3224,31.0,2263.0,-961.0,Unsuccessful
